Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"697,0832671013161",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"705,6575016940213",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"720,1773833464715",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"735,6485032395544",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"654,7710377399186",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,3,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"717,7867690210318",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"740,3383827070285",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"743,4685616384892",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"733,6399617532242",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,9989611769354",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"693,7511335903051",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,5942753690837",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"723,4543334137462",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"741,5961066288107",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"664,1645071137642",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,2,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"719,8764800545952",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"743,1014155137112",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"745,7768937006648",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"735,7508408350186",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"701,8899331309468",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"691,1355808407193",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"718,4529665033236",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"725,9931976342485",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,13,Manabí,1308,Manta,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"736,6126874523418",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,23,Sto Dgo Tsáchilas,2301,Santo Domingo,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"668,4215141398843",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2019,1,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"715,1569185604536",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,01,Azuay,0101,Cuenca,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"740,5371704228759",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,11,Loja,1101,Loja,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"742,1252104794441",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,17,Pichincha,1701,Quito,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"730,212548145257",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,18,Tungurahua,1801,Ambato,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"698,3857107782941",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,07,El Oro,0701,Machala,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"683,8565852257235",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,08,Esmeraldas,0801,Esmeraldas,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"714,0191087541764",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
3024,09,Guayas,0901,Guayaquil,Ecuador,Estabilidad económica,Consumo,Canasta básica familiar,Total,Total,"720,7797034804689",No Aplica,"La Canasta Familiar Básica Nacional es un conjunto de bienes y servicios que son imprescindibles para satisfacer las necesidades básicas del hogar tipo compuesto por 4 miembros con 1,6 perceptores de ingresos, que ganan la remuneración básica unificada.",2018,12,INEC - Índice de Precios al Consumidor (IPC),USD,Prosperidad,"ODS 1, 8, 10"
